user_id,password,full_name,gender,attendance_status,phone_number,lattitude,longitude
8bd23e6c,S34mNR3k,Sevla Şener,female,"[1, 1, 1, 1, 0, 0, 0]",+90 559-992-16-60,29.13869904263603,40.99728665309555
4f4c99d6,QB17RvOe,Yalazabay Akçay,male,"[0, 1, 0, 1, 0, 0, 0]",+90 587-301-15-61,28.877359985724294,41.01008838653141
b59ac799,1zaJKFhL,Anargül Fırat,female,"[1, 0, 0, 0, 1, 0, 0]",+90 518-041-41-14,28.782474458130096,41.096139028225
cf673d58,VsuAwt7B,Gökperi Manço,female,"[0, 0, 1, 0, 0, 0, 0]",+90 526-913-86-63,29.22873502481857,41.02752979326044
9d431f42,qbljatNt,Ümmahan Demirel,female,"[0, 1, 0, 1, 1, 0, 0]",+90 501-412-45-25,29.26980350217188,41.122205346193546
a2d83107,HuFbi7pP,Mahnaz Tarhan,female,"[1, 1, 0, 0, 0, 0, 0]",+90 538-610-47-24,28.637358031569697,41.01507346278213
d0b2e577,pMiNwthB,Simber Durmuş,female,"[0, 1, 1, 1, 1, 0, 0]",+90 562-707-32-26,28.953420420681518,41.024713177880805
ff342763,uE9bUpFY,Büget Duran,male,"[0, 0, 1, 1, 1, 0, 0]",+90 511-883-72-31,28.74159499114068,41.04912104768688
e1d2d776,l1DipmGp,Altınçiçek Aslan,female,"[1, 0, 1, 0, 0, 0, 0]",+90 566-569-80-39,29.39195788246161,40.97229603901074
90d2894f,bgBIfyCm,Aynımah Duran,female,"[0, 1, 0, 0, 1, 0, 0]",+90 565-760-56-09,28.683025354481792,41.135202577356
ec654178,Bj9EwiuS,Fehim Korutürk,male,"[1, 1, 0, 1, 0, 0, 0]",+90 554-357-00-75,29.26664412895935,40.96383790511501
901289a6,J05SrpSS,Müveddet Akdeniz,female,"[0, 0, 1, 1, 0, 0, 0]",+90 534-029-51-26,29.240103200540165,41.03758311379793
df0b379d,pLfEAFJ9,Turcein Ülker,female,"[1, 1, 1, 0, 0, 0, 0]",+90 506-639-39-68,28.884840761223675,41.044345644277705
2a28309f,NxniwqRf,İldeş Sezer,female,"[1, 0, 1, 1, 1, 0, 0]",+90 596-116-09-10,28.78823971500773,40.98128398378078
093cfd5c,Act3vDhy,Sarya Ergül,female,"[0, 0, 1, 0, 1, 0, 0]",+90 564-055-74-45,29.142675426426266,41.05542836043056
554f20f6,hdFfm9dp,Dolun Bilge,male,"[0, 1, 0, 0, 0, 0, 0]",+90 591-235-98-11,28.803731829194547,40.996404302291296
c451a76c,oSNtByjm,Taçnur Aksu,female,"[0, 1, 0, 0, 0, 0, 0]",+90 550-252-68-82,28.620620575007163,41.00247854106041
df72c5e1,pPZk1Snm,Nazlim Yaman,male,"[0, 0, 0, 0, 0, 0, 0]",+90 559-488-35-91,29.1551076019353,41.08254962066519
92b30c66,cO81TXb7,Işıkay Yıldırım,male,"[0, 1, 1, 0, 1, 0, 0]",+90 524-666-77-33,29.109356392062104,40.97014994253501
229bb3ee,b82oqbwB,Fenni Demirel,male,"[1, 1, 0, 0, 0, 0, 0]",+90 530-614-00-75,28.96394048543507,41.01143345834658
694e4020,JPrtpcOX,Müsemma Yüksel,female,"[0, 0, 0, 1, 1, 0, 0]",+90 513-387-13-51,28.851263526859697,41.109899165207466
5340d6f8,qASwolyy,Nurhayet Akar,female,"[0, 0, 1, 0, 0, 0, 0]",+90 554-817-05-87,28.862119772849404,40.97793210218808
f615448d,oKbXvS3S,Paksu Yorulmaz,female,"[1, 0, 1, 1, 1, 0, 0]",+90 536-307-24-71,28.93593852470621,41.0343241844248
0371ba30,ad8M0cBz,Koçkan Tarhan,male,"[0, 1, 1, 0, 0, 0, 0]",+90 514-330-22-34,28.800550812459846,41.04259088875539
5499a60e,376EmwTH,Coşkun İnönü,male,"[0, 0, 1, 0, 0, 0, 0]",+90 559-373-34-10,28.952897130314863,41.09687890791243
5872b228,I1OvwOA5,Ertün Güçlü,male,"[0, 0, 1, 1, 1, 0, 0]",+90 591-782-21-24,29.14794815343107,41.00270275661623
51f6d3ff,NjzYNPVC,Süha Aslan,male,"[1, 0, 1, 1, 0, 0, 0]",+90 510-474-01-59,29.147018861883367,41.04335152322785
c19d1af9,ouLzvnB8,Nafii Manço,male,"[1, 1, 1, 1, 0, 0, 0]",+90 502-901-10-45,29.24260793261844,41.07894750930507
4bb0c383,scRYePxl,Şevket Hayrioğlu,male,"[1, 0, 0, 1, 1, 0, 0]",+90 552-782-90-46,28.69962451333615,40.99038403293039
d5b619b9,1XFscvFc,İsak Şafak,male,"[1, 1, 1, 0, 1, 0, 0]",+90 586-687-63-22,29.441669188956105,40.98968174368007
f361889d,IFgW09ei,Mufide Korutürk,female,"[1, 1, 1, 0, 1, 0, 0]",+90 501-946-61-75,29.01637122347728,41.10098844235544
e76fe7bf,ItozwuyU,Alpsü Çetin,male,"[1, 1, 0, 1, 0, 0, 0]",+90 549-364-35-20,29.29964983559984,41.01050435724166
75341cae,UW3p4pyQ,Nezihi Ergül,male,"[0, 1, 1, 1, 1, 0, 0]",+90 565-582-61-99,28.67097137378607,40.97602543458898
45f25520,gKpo2eSD,Akmaner Soylu,male,"[0, 0, 0, 0, 0, 0, 0]",+90 559-518-49-09,29.34181551930296,40.9823550207126
4a3ce03d,8ylTaCRa,İsmet Tarhan,male,"[1, 1, 0, 0, 1, 0, 0]",+90 512-010-33-56,28.764764309158984,41.044906750229664
93e3f4e0,MzRrCMUL,Şehza Bilgin,female,"[0, 0, 1, 1, 0, 0, 0]",+90 575-153-33-26,28.872940610519503,41.05383881156734
8f4c5aee,CBkA3qUU,Seyyide Korutürk,female,"[1, 1, 0, 0, 1, 0, 0]",+90 511-884-56-23,29.03081027151304,41.05109827092984
773432c0,YSHAl54r,Mukbile Yorulmaz,female,"[0, 1, 0, 1, 1, 0, 0]",+90 535-376-67-87,29.36215213485384,40.96702293142429
4d2ceaf2,YxqxE3MC,Timurtaş Duran,male,"[0, 1, 1, 1, 1, 0, 0]",+90 545-697-39-01,29.215725187846232,41.000154151282274
f4cadeec,59VJ7fhU,Elifnur Karadeniz,female,"[1, 0, 1, 0, 1, 0, 0]",+90 535-595-19-70,28.66334761905013,41.04985419002679
60c45fb9,FyODLSig,Kısmet Zengin,female,"[1, 0, 0, 1, 0, 0, 0]",+90 548-324-58-59,29.27089762779846,41.0466532225138
83abd5ca,YoK3hQLK,Satıa Zorlu,female,"[1, 0, 1, 0, 1, 0, 0]",+90 588-082-56-91,28.64202131190645,41.12266275260492
f4d2b5ea,eXUFLRDI,Açıkel Hançer,male,"[0, 0, 1, 0, 0, 0, 0]",+90 593-886-60-24,28.883286765241383,41.05584967001976
ad30d620,5H00ZDEb,Benice Demir,female,"[0, 0, 1, 1, 1, 0, 0]",+90 563-937-57-23,28.649711060469244,41.010411691287416
29346d3c,GZn5mp6I,Merva Yıldırım,female,"[1, 0, 1, 1, 0, 0, 0]",+90 552-273-04-49,28.78640570765429,41.03006183582171
84f046b7,LQ6DGYCB,Bengibay Akdeniz,male,"[0, 1, 1, 1, 1, 0, 0]",+90 531-203-67-66,28.94010152263984,41.01203888920223
322989f7,t84WvTWc,Us Akça,male,"[1, 0, 0, 1, 0, 0, 0]",+90 552-167-53-10,29.061701804121267,41.03447299414082
f02a0c5b,E4t7g1WD,Suat Akçay,male,"[0, 0, 1, 1, 1, 0, 0]",+90 525-603-13-79,28.86030396620919,41.03425060604115
addbcdd4,r9oHVvOx,Abdürreşit Akçay,male,"[0, 1, 0, 1, 0, 0, 0]",+90 582-955-38-63,29.192281343332617,41.06824782202217
07f4eff5,pQlKGRGp,Şevketfeza Akgündüz,female,"[0, 0, 0, 1, 0, 0, 0]",+90 543-728-22-31,29.13578333312013,41.10204950340672
bf9348b6,uRfC5cFn,Çakırca Aksu,male,"[1, 1, 1, 1, 1, 0, 0]",+90 535-418-77-59,29.282832526143835,41.01492325993061
167becba,Q1hl8Tih,Selcen Ertaş,female,"[1, 1, 0, 1, 1, 0, 0]",+90 568-817-23-16,29.1174336543977,41.0537064134756
10e61c01,qN1NJ1VE,Aksöğüt Şensoy,male,"[1, 0, 1, 1, 0, 0, 0]",+90 534-013-27-23,29.25454270660974,41.02291216382843
02933625,eTeb4ftx,Zeride Erdoğan,female,"[0, 0, 1, 0, 0, 0, 0]",+90 566-138-34-41,28.878603139189973,41.05944919766453
d5f5f68b,5BRA3bfO,Yaşar Soylu,female,"[1, 1, 0, 0, 0, 0, 0]",+90 514-780-93-76,29.252366244360708,40.9701272096006
37c6d819,szaJKcxd,Miyesser İhsanoğlu,female,"[1, 1, 0, 1, 0, 0, 0]",+90 565-058-38-42,29.044888210347963,40.97786131931299
4072d488,ZVqwCp2X,Tonguç Ergül,male,"[0, 1, 0, 0, 1, 0, 0]",+90 567-696-81-90,28.98023420209799,41.01738935340351
1b9357aa,40PdOeVC,Gümüştekin Akçay,male,"[1, 1, 1, 1, 1, 0, 0]",+90 591-774-57-24,28.813471388280384,41.05643121598466
9ef064cd,g0jya7hu,Eryıldız Akçay,male,"[1, 0, 0, 1, 1, 0, 0]",+90 585-034-61-40,28.718670906595666,40.983406223200575
a32e8f46,EJXuqpyF,Güllühan Akgündüz,female,"[0, 0, 0, 0, 0, 0, 0]",+90 573-667-15-78,29.04606299924358,41.00398896993103
2ca01c6a,mLdl806P,Miray Karadeniz,female,"[1, 1, 0, 0, 1, 0, 0]",+90 562-890-28-21,29.178962226849087,40.94990308432906
c586b1e0,WMwEEdoF,Döner Arsoy,female,"[1, 0, 0, 0, 1, 0, 0]",+90 528-922-12-49,29.28886443622496,40.95216936100342
22af9ef4,ya7lsrlF,Necva Şener,female,"[1, 1, 1, 1, 0, 0, 0]",+90 515-533-32-06,29.28664495681913,40.9703567512084
3ec081bb,zM3ag0U2,Berran İhsanoğlu,male,"[1, 0, 0, 1, 1, 0, 0]",+90 527-348-43-21,28.9732384262052,41.05766020336078
e6b2f015,okgiXevG,Sadiye Kısakürek,female,"[1, 1, 1, 0, 1, 0, 0]",+90 599-860-76-90,29.411510030778537,41.04002532080286
2841e164,fJ8AkOh4,Toy Eraslan,male,"[1, 0, 0, 1, 1, 0, 0]",+90 583-664-56-77,28.82377080525588,41.04075690308507
70a215b5,eTEV02ol,Münezzer Manço,female,"[1, 1, 1, 0, 0, 0, 0]",+90 528-799-95-05,28.56500644901278,41.091021911822345
f42df8f4,CfU3MYlQ,Sarpkın Aslan,male,"[0, 0, 1, 0, 0, 0, 0]",+90 578-180-11-78,29.28354817063488,41.07166953173599
1c1451f4,XbH53fXh,Rafia İnönü,female,"[1, 0, 1, 0, 1, 0, 0]",+90 544-997-32-82,28.84705205013106,41.05609534588397
2ca84915,LZfd0NtD,Asliye Aslan,female,"[1, 1, 0, 1, 0, 0, 0]",+90 575-850-28-33,28.867240974841195,41.19483179600704
9ef39958,Q52G87Cu,Nirgül Korutürk,female,"[1, 0, 0, 0, 1, 0, 0]",+90 542-278-57-99,28.90092556176289,41.0023475222393
5f0b4a51,R8cTH14y,Huban Sezgin,female,"[0, 1, 0, 0, 1, 0, 0]",+90 551-557-61-55,29.34596060697261,40.98764732853348
bae0437c,U22Mq4AN,Muhip Bilir,male,"[1, 0, 0, 0, 1, 0, 0]",+90 506-200-99-44,28.697632656111782,41.012530989459705
e61c2c03,NqA6Z1N5,İlklima Çorlu,female,"[0, 1, 0, 1, 0, 0, 0]",+90 559-102-77-65,28.903212072835707,41.101681329237984
a898fbbd,8yawTTua,Çolpan İhsanoğlu,female,"[1, 1, 1, 0, 0, 0, 0]",+90 567-960-77-06,28.59922157975377,40.98114199423416
019760be,CF7YUUUY,Yaşattin Seven,male,"[1, 0, 1, 0, 0, 0, 0]",+90 531-087-01-99,29.38199416750817,41.04923327502283
8e7fb9c4,hv787zKy,Seçgül Gül,female,"[0, 1, 1, 1, 0, 0, 0]",+90 566-640-87-74,29.40527856508147,41.03470601000069
3af10106,lu9KIbFD,Özay İhsanoğlu,female,"[1, 1, 1, 1, 0, 0, 0]",+90 568-385-46-37,29.07382002393106,41.04710451906502
ae3ece9e,wk45lzU0,Yekda Korutürk,male,"[0, 0, 1, 1, 0, 0, 0]",+90 598-750-11-78,29.059313879719262,40.96295295913452
0e8b5aba,GmE9qwYH,Gabel Şafak,female,"[0, 1, 1, 0, 0, 0, 0]",+90 521-918-05-59,29.01326821431298,41.00877352983057
127aa2e2,mJstKrp5,Muhyettin Hançer,male,"[0, 0, 0, 1, 0, 0, 0]",+90 595-301-92-65,28.68022667095797,41.01766047930597
a859ac1c,jkwxXLdf,Emine. Karadeniz,female,"[1, 0, 0, 1, 1, 0, 0]",+90 509-010-64-93,28.72878977290467,41.08353164024148
11573f57,R9q7RPYk,Akgüneş Eraslan,female,"[0, 1, 1, 1, 0, 0, 0]",+90 544-127-79-16,28.88422547625685,41.05810471719988
8c2537c6,TDt1Dewu,Yekda Akçay,male,"[0, 0, 1, 1, 1, 0, 0]",+90 534-434-05-95,29.02202153240577,41.05667167761738
fecec664,0ZPA2u4E,Güzey Mansız,female,"[1, 0, 1, 0, 1, 0, 0]",+90 554-208-27-16,28.929008348927937,41.05965375480684
008932dd,odAALy12,Görsev Yüksel,female,"[0, 0, 1, 0, 0, 0, 0]",+90 578-938-13-59,29.085268625113567,40.960558873036746
b14bf265,IKJqQVuR,Hayali Tarhan,male,"[0, 1, 0, 1, 0, 0, 0]",+90 577-349-74-81,28.79544084234754,41.035511988791846
9e9cee80,JyWufEAz,Gülenay Şafak,female,"[0, 0, 0, 0, 0, 0, 0]",+90 578-811-16-93,29.14043896141642,40.97243599738938
175564b1,G0KW8CNe,Mengüç Demirel,male,"[1, 0, 1, 0, 0, 0, 0]",+90 531-362-35-92,28.7471128705257,41.00634672353654
7caf8e93,2lXkyaeI,Aşhan Yaman,female,"[0, 0, 0, 1, 0, 0, 0]",+90 564-456-44-48,29.308957496526624,41.051553282558544
67e97161,mvNm5S6O,Süner Durdu,female,"[1, 0, 1, 1, 1, 0, 0]",+90 598-398-45-16,28.53346682551738,41.03674990559953
91c217d8,67FRWKlb,Nejdet Kısakürek,female,"[1, 1, 1, 0, 0, 0, 0]",+90 508-914-35-71,29.36857870447944,40.96464707040409
ca897d3d,lJwQ4kwr,Mutluhan Çamurcuoğlu,male,"[1, 0, 0, 0, 1, 0, 0]",+90 569-302-70-47,28.97217906496047,41.11882652968692
2647a5b0,Z6OFHJ7b,Nuretdin Erdoğan,male,"[1, 1, 0, 0, 1, 0, 0]",+90 515-628-89-68,28.86043420215943,41.11926432475135
a66f9672,clB01dG4,Damlanur Şensoy,female,"[1, 0, 1, 0, 0, 0, 0]",+90 540-903-84-22,29.199608878709377,40.930551363323374
4b10cc93,kQYQaOTq,Nehip Soylu,male,"[0, 1, 1, 1, 1, 0, 0]",+90 510-699-94-84,29.15002089018568,40.98351440513834
66442822,KM1xiwym,Rayla Aslan,female,"[0, 1, 1, 0, 1, 0, 0]",+90 572-316-87-22,28.785139461466198,41.06352866608516
c94d606e,tjMHlFy1,Koçkan Gül,male,"[0, 1, 0, 1, 0, 0, 0]",+90 549-411-05-47,29.230591200253635,41.047048261504834
0bcc5b38,zJ5HtwIU,İmge Sakarya,female,"[1, 1, 0, 1, 1, 0, 0]",+90 525-016-88-77,28.96548325324117,41.06976398374515
406e942e,uqPvAyTC,Berki Akar,male,"[1, 0, 1, 0, 1, 0, 0]",+90 536-794-31-04,28.74063975553737,41.08792412305127
84eee5a0,Jetu8NKe,Arifcan Çorlu,male,"[0, 1, 0, 0, 1, 0, 0]",+90 524-028-19-56,28.676005398343573,41.04179443812188
